Cod_ID,UDH_Atlas,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,MULCHEFEFDOM,DOMVULNERACOMID,POPVULNERAVEL15A24,OCUPMMEIOD,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1240810200021,1240810200021,Candelária : Bairro Latino,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"80,16","1,25","8,50","9,90","96,37","89,55","32,03","12,42","11,04","0,46","0,00","1,71","0,96","1,78","0,83","1,95","14,66","13,64","99,28","105,25","86,59","94,28","88,91","90,28","61,79","43,98","56,96","95,02","55,07","26,03","95,96","98,62","97,47","16,38","0,30","4,32","88,38","79,22","92,40","82,29","80,32","75,74","79,31","72,61","71,31","34,75","510,00","1000,00","1666,67","2902,00","4000,00","0,54","0,51","1,49","1,91","4,41","6,98","14,41","40,99","2,92","57,25","9,56","22,16","42,75","73,69","17,14","11,97","2128,07","310,58","8722,68","707,13","1340,60","2190,16","6091,87","2128,07","47,34","95,71","177,21","0,55","0,47","17,51","4,20","0,90","65,18","0,41","6,32","18,57","5,14","73,48","50,06","14,63","10,62","86,96","79,56","40,46","0,98","5,63","37,42","51,46","67,07","3187,71","0,64",,"1,33","21,74","53,82","61,03","75,88",,"0,00","37,70","23,93","7,26","13,75","99,90","99,79","9,70","99,78","99,88","0,00","0,36","9,22","43,04","1,38","5,96","1,46","12,51","0,00","13,57","2,25","0,34","1,08","0,12","28,80","3,34","65,07","15,15",215,270,395,609,608,451,334,302,320,292,282,226,314,196,144,90,124,5172,207,275,428,699,723,565,412,410,496,511,465,224,451,285,226,147,275,6799,,7,101,6158,84,436,304,333,249,10554,464,2131,500,10090,620,1667,705,8423,89,96,97,463,1363,1487,275,243,6093,4966,0,11971,11971,11099,545,464,10090,11962,,,,,,"109,83","117,45","112,26","98,62","79,22","98,33","91,86","0,823","0,848","0,885","0,840","0,919","0,897"
1240810200022,1240810200022,Candelária / Lagoa Nova,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"81,01","1,11","7,60","8,81","96,75","90,60","29,46","7,65","11,70","1,18","0,33","1,93","0,67","2,01","0,51","2,27","2,50","2,62","97,12","96,43","98,63","111,75","89,16","88,84","72,32","52,29","64,99","94,72","61,01","30,92","100,00","97,20","96,43","3,94","0,53","4,62","93,72","93,42","98,24","90,73","89,59","78,53","85,57","82,24","81,74","53,98","1000,00","1914,29","3333,33","5600,00","8200,00","0,54","1,05","5,05","1,33","5,44","3,40","9,10","40,83","2,52","57,46","9,73","22,00","42,54","66,25","16,78","11,81","4119,01","518,40","16819,42","1485,94","2526,88","4229,59","11834,22","4119,01","22,77","44,33","148,76","0,60","0,42","11,20","3,39","2,06","72,68","0,84","3,70","20,29","5,89","80,39","45,45","18,95","8,51","95,09","89,47","64,43","1,02","3,50","20,89","27,89","43,58","5282,42","0,55",,"0,00","7,90","50,82","66,33","73,18",,,"31,51","19,64","4,45","8,57","99,84","98,96","6,22","99,19","100,00","0,00","0,51","6,92","35,01","2,80","2,63","0,98","6,23","0,00","4,75","0,34","0,00","0,13","0,00","16,95","1,72","14,89","0,00",358,446,522,678,711,633,457,449,507,479,470,351,354,202,137,71,74,6899,350,401,559,779,847,792,580,570,653,570,493,341,387,213,161,105,175,7976,,0,48,7973,144,678,497,516,407,12628,608,2538,638,12020,741,1930,812,10090,157,131,144,730,2016,1138,401,328,6884,5546,0,14875,14875,13475,847,608,12020,14802,,,,,,"101,29","119,67","107,01","98,13","92,23","97,46","97,22","0,907","0,914","0,948","0,912","0,934","1,000"
1240810200023,1240810200023,Alecrim ( Baldo ) / Cidade Alta / Passo da Pátria / Ocidental,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"69,25","2,51","29,00","31,13","93,33","80,57","43,28","4,51","8,71","16,49","12,90","22,92","13,61","23,79","15,69","26,82","29,23","24,08","96,81","112,29","59,14","9,87","81,63","89,27","34,30","4,15","34,68","74,23","29,06","11,23","78,19","91,18","86,24","28,73","7,02","8,68","73,47","39,19","59,58","44,40","40,22","24,40","29,16","25,74","24,80","2,25","130,67","202,00","300,00","466,67","650,00","0,41","6,55","11,83","22,70","34,57","53,97","69,04","30,08","5,00","46,57","15,33","30,42","53,43","74,01","7,85","6,07","322,80","80,75","971,11","166,75","243,52","371,30","751,68","323,00","34,33","86,76","151,39","0,32","3,77","18,81","9,49","0,59","49,02","1,75","9,90","17,61","0,40","56,47","51,47","3,38","26,25","53,14","33,36","2,94","1,40","30,00","89,91","96,79","99,32","629,62","0,20",,"5,33","31,92","63,20","61,29","72,92",,"33,64","42,61","31,86","14,32","14,50","95,78","92,15","41,83","97,95","99,01","4,69","0,41","40,61","65,32","8,82","33,13","21,56","45,45","7,44","67,65","19,18","3,74","2,78","0,99","35,09","29,94","53,74","14,09",143,183,176,218,198,184,138,131,78,79,36,165,35,32,14,9,14,1833,137,165,183,213,178,166,152,119,93,71,47,147,58,29,30,15,22,1825,,19,69,1533,52,279,218,200,178,2718,217,790,210,2501,233,573,256,1928,50,54,78,327,823,165,165,108,1376,980,0,3658,3658,3066,348,217,2501,3646,,,,,,"122,24","86,48","111,82","91,83","38,59","85,65","73,47","0,444","0,538","0,605","0,505","0,738","0,594"
1240810200024,1240810200024,Alecrim : Rua dos Caicós / Rua dos Pajeús / Vilas residenciais,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"69,25","2,51","29,00","31,13","93,33","80,57","40,68","14,02","8,71","2,44","0,00","1,43","2,36","1,49","0,00","1,31","29,23","24,08","96,81","112,29","59,14","9,87","81,63","89,27","34,30","4,15","34,68","74,23","29,06","11,23","78,19","91,18","86,24","28,73","7,02","8,68","73,47","39,19","59,58","44,40","40,22","24,40","29,16","25,74","24,80","2,25","130,67","202,00","300,00","466,67","650,00","0,41","6,55","11,83","22,70","34,57","53,97","69,04","30,08","5,00","46,57","15,33","30,42","53,43","74,01","7,85","6,07","322,80","80,75","971,11","166,75","243,52","371,30","751,68","323,00","34,33","86,76","151,39","0,32","3,77","18,81","9,49","0,59","49,02","1,75","9,90","17,61","0,40","56,47","51,47","3,38","26,25","53,14","33,36","2,94","1,40","30,00","89,91","96,79","99,32","629,62","0,20",,"5,33","31,92","63,20","61,29","72,92",,"33,64","42,61","31,86","14,32","14,50","100,00","92,15","41,83","97,95","99,01","4,69","0,41","40,61","65,32","8,82","33,13","21,56","45,45","7,44","67,65","19,18","3,74","2,78","0,99","35,09","29,94","53,74","14,09",28,25,35,47,29,27,23,27,27,34,29,19,26,12,10,7,10,415,15,27,34,43,22,32,35,41,37,41,28,21,27,27,22,13,26,491,,3,10,453,11,41,32,25,29,771,32,159,38,739,54,127,56,612,3,3,5,48,121,127,27,17,428,351,0,906,906,823,52,32,739,906,,,,,,"122,24","86,48","111,82","91,83","38,59","85,65","73,47","0,444","0,538","0,605","0,505","0,738","0,594"
1240810200025,1240810200025,Alecrim : Av. Presidente Sarmento / Igreja da Conceição / Mercado da Seis,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"74,61","1,69","16,37","18,09","94,50","84,31","40,19","10,47","10,31","0,00","1,79","6,11","1,22","6,36","2,23","7,40","16,36","13,49","107,24","110,67","93,12","36,38","91,19","94,03","39,29","20,40","43,71","83,59","38,43","15,01","87,67","97,51","94,79","30,37","1,04","9,12","91,81","52,39","84,76","64,87","59,61","51,62","58,80","45,59","42,10","6,35","225,00","340,00","510,00","760,00","1120,50","0,47","1,53","2,18","8,18","15,39","28,61","43,63","37,39","4,85","52,53","14,01","27,62","47,47","73,95","10,67","7,50","607,89","147,27","2273,08","278,63","413,74","603,34","1596,50","607,89","37,83","94,62","175,97","0,39","1,64","21,66","6,50","0,15","55,50","1,02","7,01","20,23","0,45","65,18","53,87","7,81","16,47","71,51","53,23","7,08","1,47","18,57","78,16","88,00","95,89","905,62","0,33",,"8,45","17,74","72,51","68,92","81,86",,"28,24","67,86","24,96","10,41","15,48","99,88","99,71","29,13","98,74","99,57","0,05","0,08","21,79","56,29","2,49","16,73","7,72","25,31","0,89","31,57","9,96","0,56","1,14","0,43","36,62","13,55","36,29","4,42",64,90,100,136,107,88,72,87,87,81,46,69,33,30,24,12,23,1149,55,105,105,100,117,110,104,101,99,97,70,76,59,48,47,27,53,1373,,16,20,1345,28,153,118,109,63,2063,112,441,127,1951,134,329,121,1622,28,24,23,163,428,264,105,60,1137,932,0,2522,2522,2258,195,112,1951,2522,,,,,,"120,31","119,17","120,09","98,02","50,43","95,93","93,90","0,649","0,709","0,734","0,688","0,827","0,696"
1240810200026,1240810200026,Alecrim : Feira do Alecrim / Comércio do Alecrim / Rua Presidente Quaresma ( Av. 1 ),240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"69,25","2,51","29,00","31,13","93,33","80,57","32,95","14,44","8,71","0,00","0,00","2,64","0,00","2,74","1,64","3,14","29,23","24,08","96,81","112,29","59,14","9,87","81,63","89,27","34,30","4,15","34,68","74,23","29,06","11,23","78,19","91,18","86,24","28,73","7,02","8,68","73,47","39,19","59,58","44,40","40,22","24,40","29,16","25,74","24,80","2,25","130,67","202,00","300,00","466,67","650,00","0,41","6,55","11,83","22,70","34,57","53,97","69,04","30,08","5,00","46,57","15,33","30,42","53,43","74,01","7,85","6,07","322,80","80,75","971,11","166,75","243,52","371,30","751,68","323,00","34,33","86,76","151,39","0,32","3,77","18,81","9,49","0,59","49,02","1,75","9,90","17,61","0,40","56,47","51,47","3,38","26,25","53,14","33,36","2,94","1,40","30,00","89,91","96,79","99,32","629,62","0,20",,"5,33","31,92","63,20","61,29","72,92",,"33,64","42,61","31,86","14,32","14,50","100,00","92,15","41,83","97,95","99,01","4,69","0,41","40,61","65,32","8,82","33,13","21,56","45,45","7,44","67,65","19,18","3,74","2,78","0,99","35,09","29,94","53,74","14,09",5,5,8,20,32,29,22,16,21,8,3,7,5,6,6,5,7,205,6,13,14,24,29,24,24,16,20,12,11,12,11,12,17,7,7,259,,1,5,246,4,12,6,9,6,416,15,66,14,401,7,51,12,350,1,3,7,22,49,67,13,9,228,190,0,464,464,434,18,15,401,464,,,,,,"122,24","86,48","111,82","91,83","38,59","85,65","73,47","0,444","0,538","0,605","0,505","0,738","0,594"
1240810200027,1240810200027,Praia do Meio : São José de Jacó,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"69,25","2,51","29,00","31,13","93,33","80,57","44,49","2,74","8,71","3,85","8,70","11,02","8,93","11,27","4,17","12,10","29,23","24,08","96,81","112,29","59,14","9,87","81,63","89,27","34,30","4,15","34,68","74,23","29,06","11,23","78,19","91,18","86,24","28,73","7,02","8,68","73,47","39,19","59,58","44,40","40,22","24,40","29,16","25,74","24,80","2,25","130,67","202,00","300,00","466,67","650,00","0,41","6,55","11,83","22,70","34,57","53,97","69,04","30,08","5,00","46,57","15,33","30,42","53,43","74,01","7,85","6,07","322,80","80,75","971,11","166,75","243,52","371,30","751,68","323,00","34,33","86,76","151,39","0,32","3,77","18,81","9,49","0,59","49,02","1,75","9,90","17,61","0,40","56,47","51,47","3,38","26,25","53,14","33,36","2,94","1,40","30,00","89,91","96,79","99,32","629,62","0,20",,"5,33","31,92","63,20","61,29","72,92",,"33,64","42,61","31,86","14,32","14,50","100,00","92,15","41,83","97,95","99,01","4,69","0,41","40,61","65,32","8,82","33,13","21,56","45,45","7,44","67,65","19,18","3,74","2,78","0,99","35,09","29,94","53,74","14,09",10,17,19,22,22,7,12,14,14,3,2,12,3,1,2,0,0,160,16,17,17,21,2,16,14,13,9,9,3,20,5,2,3,0,1,168,,2,7,131,2,26,22,22,18,236,23,79,23,213,26,56,24,157,6,3,5,37,86,9,17,12,115,77,0,328,328,270,34,23,213,326,,,,,,"122,24","86,48","111,82","91,83","38,59","85,65","73,47","0,444","0,538","0,605","0,505","0,738","0,594"
1240810200028,1240810200028,Santos Reis : Brasilia Teimosa / Vietnã,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"69,25","2,51","29,00","31,13","93,33","80,57","48,01","8,81","8,71","7,35","4,62","16,82","4,80","18,01","6,33","21,02","29,23","24,08","96,81","112,29","59,14","9,87","81,63","89,27","34,30","4,15","34,68","74,23","29,06","11,23","78,19","91,18","86,24","28,73","7,02","8,68","73,47","39,19","59,58","44,40","40,22","24,40","29,16","25,74","24,80","2,25","130,67","202,00","300,00","466,67","650,00","0,41","6,55","11,83","22,70","34,57","53,97","69,04","30,08","5,00","46,57","15,33","30,42","53,43","74,01","7,85","6,07","322,80","80,75","971,11","166,75","243,52","371,30","751,68","323,00","34,33","86,76","151,39","0,32","3,77","18,81","9,49","0,59","49,02","1,75","9,90","17,61","0,40","56,47","51,47","3,38","26,25","53,14","33,36","2,94","1,40","30,00","89,91","96,79","99,32","629,62","0,20",,"5,33","31,92","63,20","61,29","72,92",,"33,64","42,61","31,86","14,32","14,50","99,90","92,15","41,83","97,95","99,01","4,69","0,41","40,61","65,32","8,82","33,13","21,56","45,45","7,44","67,65","19,18","3,74","2,78","0,99","35,09","29,94","53,74","14,09",35,51,57,37,44,39,37,34,29,19,16,43,10,7,11,7,7,483,30,35,47,49,35,40,33,31,28,19,27,34,21,24,14,11,4,482,,5,21,412,8,68,50,51,42,737,65,190,67,672,55,125,56,547,15,15,16,80,213,85,35,30,383,287,0,965,965,823,86,65,672,965,,,,,,"122,24","86,48","111,82","91,83","38,59","85,65","73,47","0,444","0,538","0,605","0,505","0,738","0,594"
1240810200029,1240810200029,Ribeira : Maruim,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"69,25","2,51","29,00","31,13","93,33","80,57","50,66","5,22","8,71","15,15","12,50","19,84","7,14","20,93","13,79","24,28","29,23","24,08","96,81","112,29","59,14","9,87","81,63","89,27","34,30","4,15","34,68","74,23","29,06","11,23","78,19","91,18","86,24","28,73","7,02","8,68","73,47","39,19","59,58","44,40","40,22","24,40","29,16","25,74","24,80","2,25","130,67","202,00","300,00","466,67","650,00","0,41","6,55","11,83","22,70","34,57","53,97","69,04","30,08","5,00","46,57","15,33","30,42","53,43","74,01","7,85","6,07","322,80","80,75","971,11","166,75","243,52","371,30","751,68","323,00","34,33","86,76","151,39","0,32","3,77","18,81","9,49","0,59","49,02","1,75","9,90","17,61","0,40","56,47","51,47","3,38","26,25","53,14","33,36","2,94","1,40","30,00","89,91","96,79","99,32","629,62","0,20",,"5,33","31,92","63,20","61,29","72,92",,"33,64","42,61","31,86","14,32","14,50","90,72","92,15","41,83","97,95","99,01","4,69","0,41","40,61","65,32","8,82","33,13","21,56","45,45","7,44","67,65","19,18","3,74","2,78","0,99","35,09","29,94","53,74","14,09",12,14,21,9,15,15,12,15,8,5,6,12,1,0,1,0,1,147,14,24,22,22,14,13,10,12,13,9,4,22,3,6,5,2,3,198,,2,10,132,7,33,26,26,14,247,32,74,22,215,19,42,17,173,5,9,9,30,95,18,24,18,138,94,0,345,345,285,38,32,215,345,,,,,,"122,24","86,48","111,82","91,83","38,59","85,65","73,47","0,444","0,538","0,605","0,505","0,738","0,594"
1240810200030,1240810200030,Petrópolis / Praia do Meio / Rocas,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"74,93","1,67","15,84","17,60","94,54","84,46","42,28","9,95","10,59","3,28","2,28","7,68","1,65","8,06","2,21","9,35","17,24","13,11","116,48","115,76","118,33","35,01","89,73","89,52","53,17","17,00","49,21","90,46","40,23","20,07","89,54","95,21","93,88","28,63","5,95","12,25","95,04","62,77","80,71","64,86","60,94","49,40","53,20","43,87","41,56","6,79","208,40","324,00","510,00","800,00","1342,86","0,48","3,78","6,45","11,25","18,98","28,95","41,26","36,80","4,02","53,69","12,48","25,65","46,31","71,06","11,79","8,60","621,26","124,93","2286,02","262,79","408,95","641,86","1667,76","621,26","32,31","84,03","158,58","0,44","0,72","18,52","4,34","0,99","60,82","1,80","9,67","20,18","1,67","66,60","54,65","7,12","14,73","73,69","53,52","8,28","1,77","18,49","72,76","86,22","93,83","1023,91","0,33",,"4,54","18,87","67,78","65,09","72,76",,"0,00","20,70","24,16","11,47","7,88","99,87","99,49","33,44","99,00","100,00","0,00","0,00","13,54","50,79","4,79","11,82","6,05","28,08","0,96","32,46","10,64","1,83","2,69","0,00","28,82","13,40","93,13","14,37",529,701,794,757,734,652,611,706,593,500,311,582,253,200,170,99,156,8348,472,690,720,899,756,715,751,727,693,564,443,556,372,337,298,221,295,9509,,63,174,8725,191,1128,857,836,591,14327,923,3170,930,13404,882,2247,927,11157,219,238,219,1163,3214,1776,690,424,7791,6172,0,17857,17857,15718,1391,923,13404,17812,,,,,,"122,69","148,59","129,95","95,21","61,09","94,39","97,44","0,649","0,742","0,745","0,710","0,832","0,699"
1240810200031,1240810200031,Alecrim / Barro Vermelho / Lagoa Seca,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"78,00","1,45","11,12","12,97","95,28","86,71","38,71","12,03","11,10","2,14","1,24","4,82","1,05","5,00","1,48","5,81","14,44","11,03","103,21","108,89","87,37","60,27","87,49","88,96","48,30","24,46","55,61","89,58","40,95","28,14","94,17","94,12","92,92","24,70","1,07","5,36","91,53","68,26","86,56","71,08","67,99","58,78","64,90","54,54","52,47","12,52","333,33","533,33","755,00","1170,00","1586,67","0,44","0,14","0,28","1,97","3,64","11,70","23,53","34,83","5,23","49,94","15,01","29,25","50,06","71,16","9,28","6,65","902,93","235,92","3144,56","441,85","642,71","939,48","2254,67","902,93","66,67","108,91","190,24","0,34","0,34","23,39","3,17","0,15","57,05","1,20","7,41","22,86","2,86","69,82","51,95","9,74","11,90","81,08","65,04","15,30","0,70","10,80","64,94","79,08","89,48","1225,14","0,32",,"1,82","19,57","68,97","68,00","83,55",,"61,57","18,23","24,01","10,07","10,77","99,96","99,43","22,56","100,00","100,00","0,16","0,00","7,11","44,39","5,88","9,39","2,58","23,26","0,91","26,27","3,70","0,27","1,16","0,00","32,85","8,10","100,00","5,89",501,671,772,1018,979,738,628,715,652,561,413,500,345,243,206,177,226,9345,514,687,793,1146,1044,836,788,870,814,799,636,458,580,443,412,306,512,11638,,25,173,11402,165,1077,791,810,619,17652,885,3729,903,16767,1013,2844,1107,13923,231,187,191,1052,3014,2525,687,451,9979,8040,0,20983,20983,19010,1358,885,16767,20903,,,,,,"114,52","135,08","119,95","96,70","60,01","92,92","93,66","0,711","0,782","0,798","0,758","0,883","0,759"
1240810200032,1240810200032,Lagoa Seca / Barro Vermelho / Tirol,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"80,16","1,25","8,50","9,90","96,37","89,55","35,15","12,72","11,04","1,45","0,87","1,81","0,55","1,86","0,31","2,10","14,66","13,64","99,28","105,25","86,59","94,28","88,91","90,28","61,79","43,98","56,96","95,02","55,07","26,03","95,96","98,62","97,47","16,38","0,30","4,32","88,38","79,22","92,40","82,29","80,32","75,74","79,31","72,61","71,31","34,75","510,00","1000,00","1666,67","2902,00","4000,00","0,54","0,51","1,49","1,91","4,41","6,98","14,41","40,99","2,92","57,25","9,56","22,16","42,75","73,69","17,14","11,97","2128,07","310,58","8722,68","707,13","1340,60","2190,16","6091,87","2128,07","47,34","95,71","177,21","0,55","0,47","17,51","4,20","0,90","65,18","0,41","6,32","18,57","5,14","73,48","50,06","14,63","10,62","86,96","79,56","40,46","0,98","5,63","37,42","51,46","67,07","3187,71","0,64",,"1,33","21,74","53,82","61,03","75,88",,"0,00","37,70","23,93","7,26","13,75","99,99","99,79","9,70","99,78","99,88","0,00","0,36","9,22","43,04","1,38","5,96","1,46","12,51","0,00","13,57","2,25","0,34","1,08","0,12","28,80","3,34","65,07","15,15",291,398,475,647,566,510,464,480,502,402,290,264,283,176,177,131,149,6205,247,375,529,741,706,647,541,619,597,542,415,276,355,307,289,203,341,7730,,10,125,7024,100,619,436,467,331,12084,575,2392,590,11509,697,1817,814,9692,107,126,101,568,1762,1773,375,314,6832,5562,0,13935,13935,12857,773,575,11509,13559,,,,,,"109,83","117,45","112,26","98,62","79,22","98,33","91,86","0,823","0,848","0,885","0,840","0,919","0,897"
1240810200033,1240810200033,Santos Reis / Ribeira / Rocas / Cidade Alta,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"80,16","1,25","8,50","9,90","96,37","89,55","36,82","13,24","11,04","1,27","0,98","2,21","0,97","2,27","0,00","2,49","14,66","13,64","99,28","105,25","86,59","94,28","88,91","90,28","61,79","43,98","56,96","95,02","55,07","26,03","95,96","98,62","97,47","16,38","0,30","4,32","88,38","79,22","92,40","82,29","80,32","75,74","79,31","72,61","71,31","34,75","510,00","1000,00","1666,67","2902,00","4000,00","0,54","0,51","1,49","1,91","4,41","6,98","14,41","40,99","2,92","57,25","9,56","22,16","42,75","73,69","17,14","11,97","2128,07","310,58","8722,68","707,13","1340,60","2190,16","6091,87","2128,07","47,34","95,71","177,21","0,55","0,47","17,51","4,20","0,90","65,18","0,41","6,32","18,57","5,14","73,48","50,06","14,63","10,62","86,96","79,56","40,46","0,98","5,63","37,42","51,46","67,07","3187,71","0,64",,"1,33","21,74","53,82","61,03","75,88",,"0,00","37,70","23,93","7,26","13,75","99,90","99,79","9,70","99,78","99,88","0,00","0,36","9,22","43,04","1,38","5,96","1,46","12,51","0,00","13,57","2,25","0,34","1,08","0,12","28,80","3,34","65,07","15,15",102,133,178,214,202,232,172,173,177,147,98,104,96,61,49,25,67,2230,88,158,181,248,249,232,222,205,225,169,134,104,129,118,92,89,166,2809,,4,45,2530,33,236,167,181,121,4350,205,821,209,4145,246,616,264,3529,36,44,48,219,660,667,158,106,2459,2030,0,5039,5039,4641,291,205,4145,5014,,,,,,"109,83","117,45","112,26","98,62","79,22","98,33","91,86","0,823","0,848","0,885","0,840","0,919","0,897"
1240810200034,1240810200034,Cidade Alta : Areado,240810,Natal (RN),24,RN,62400,RM Natal (RN),2010,"74,61","1,69","16,37","18,09","94,50","84,31","45,16","5,04","10,31","3,33","7,50","12,83","3,26","13,29","1,67","15,80","16,36","13,49","107,24","110,67","93,12","36,38","91,19","94,03","39,29","20,40","43,71","83,59","38,43","15,01","87,67","97,51","94,79","30,37","1,04","9,12","91,81","52,39","84,76","64,87","59,61","51,62","58,80","45,59","42,10","6,35","225,00","340,00","510,00","760,00","1120,50","0,47","1,53","2,18","8,18","15,39","28,61","43,63","37,39","4,85","52,53","14,01","27,62","47,47","73,95","10,67","7,50","607,89","147,27","2273,08","278,63","413,74","603,34","1596,50","607,89","37,83","94,62","175,97","0,39","1,64","21,66","6,50","0,15","55,50","1,02","7,01","20,23","0,45","65,18","53,87","7,81","16,47","71,51","53,23","7,08","1,47","18,57","78,16","88,00","95,89","905,62","0,33",,"8,45","17,74","72,51","68,92","81,86",,"28,24","67,86","24,96","10,41","15,48","100,00","99,71","29,13","98,74","99,57","0,05","0,08","21,79","56,29","2,49","16,73","7,72","25,31","0,89","31,57","9,96","0,56","1,14","0,43","36,62","13,55","36,29","4,42",24,36,35,36,27,35,32,19,13,13,9,21,9,1,4,2,2,318,22,42,29,32,33,39,30,15,23,17,9,31,10,12,5,5,3,357,,7,7,316,8,60,46,48,31,499,40,132,35,459,35,92,42,367,7,7,13,63,163,34,42,18,262,201,0,675,675,577,78,40,459,673,,,,,,"120,31","119,17","120,09","98,02","50,43","95,93","93,90","0,649","0,709","0,734","0,688","0,827","0,696"
